id_certificado,nro_certificado,fecha_aplicacion,fecha_vencimiento,hora_aplicacion,proximo_tratamiento,estado,id_cliente,created_ad,updated_ad,id_rubro,id_tratamiento,id_vector,superfice,id_drogas,codigo,id_tipo_cliente,observaciones_certificado,id_tecnico,,
16623,20733,15/4/2017,15/7/2017,12:30:00,15/7/2017,1,4499,,,1,1,1,H/300,1,600.00,,2,,,
16624,20721,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,4071,,,1,1,1,H/300,1,250.00,,1,,,
16625,20722,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,3781,,,1,1,1,H/300,1,250.00,,1,,,
16626,20723,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,147,,,1,1,1,H/300,1,250.00,,1,,,
16627,20724,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,707,,,1,1,1,H/300,1,250.00,,1,,,
16628,20725,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,4129,,,1,1,1,H/300,1,250.00,,1,,,
16629,20726,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,1478,,,1,1,1,H/300,1,250.00,,1,,,
16630,20727,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,2877,,,1,1,1,H/300,1,250.00,,1,,,
16631,20728,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,3743,,,1,1,1,H/300,1,250.00,,1,,,
16632,20729,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,377,,,1,1,1,H/300,1,250.00,,1,,,
16633,20730,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,1771,,,1,1,1,H/300,1,250.00,,1,,,
16634,20734,15/4/2017,15/7/2017,22:00:00,15/7/2017,1,688,,,1,1,1,H/300,1,600.00,,2,,,
16635,20733,17/4/2017,17/7/2017,13:00:00,17/7/2017,1,670,,,1,1,1,H/300,1,250.00,,1,,,
16636,20733,17/4/2017,17/7/2017,13:00:00,17/7/2017,1,4502,,,1,1,1,H/300,1,250.00,,1,,,
16637,20733,17/4/2017,17/7/2017,13:00:00,17/7/2017,1,1499,,,1,1,1,H/300,1,250.00,,1,,,
16638,20733,17/4/2017,17/7/2017,13:00:00,17/7/2017,1,4503,,,1,1,1,H/300  ,1,250.00,,1,,,
16639,20733,17/4/2017,17/7/2017,13:00:00,17/7/2017,1,3029,,,1,1,1,H/300,1,250.00,,1,,,
16640,20733,17/4/2017,17/7/2017,13:00:00,17/7/2017,1,2926,,,1,1,1,H/300,1,250.00,,1,,,
16641,20116,1/3/2017,1/6/2017,13:00:00,1/6/2017,1,4422,,,1,1,1,H/300,1,300.00,,1,,,
16642,20116,1/3/2017,1/6/2017,13:00:00,1/6/2017,1,4422,,,1,1,1,H/300,1,300.00,,1,,,
16643,20734,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,2802,,,1,1,1,H/300,1,250.00,,1,,,
16644,20735,18/4/2017,18/7/2017,14:00:00,18/7/2017,1,3055,,,1,1,1,H/300,1,800.00,,2,,,
16645,20736,19/4/2017,19/7/2017,22:00:00,19/7/2017,1,1192,,,1,1,1,H/300,1,500.00,,2,,,
16646,20742,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,528,,,1,1,1,H/300,1,250.00,,1,,,
16647,20743,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,529,,,1,1,1,H/300,1,250.00,,1,,,
16648,20748,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,4114,,,1,1,1,H/300,1,250.00,,1,,,
16649,20752,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,3794,,,1,1,1,H/300,1,550.00,,2,,,
16650,20753,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,794,,,1,1,1,H/300,1,800.00,,2,,,
16651,20754,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,4504,,,1,1,1,H/300,1,800.00,,2,,,
16652,20755,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,3039,,,1,1,1,H/300,1,600.00,,2,,,
16653,20756,17/4/2017,17/7/2017,13:00:00,17/7/2017,1,4505,,,1,1,1,H/300,1,250.00,,1,,,
16654,20757,18/4/2017,18/6/2017,13:00:00,18/6/2017,1,4506,,,1,1,1,H/300,1,700.00,,2,,,
16655,20711,17/4/2017,17/6/2017,13:00:00,17/6/2017,1,3623,,,1,1,1,H/300,1,700.00,,2,,,
16656,20758,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,3471,,,1,1,1,H/300,1,500.00,,2,,,
16657,20762,18/4/2017,18/7/2017,14:30:00,18/7/2017,1,4507,,,1,1,1,H/300,1,600.00,,2,,,
16658,20759,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,3546,,,1,1,1,H/300,1,500.00,,2,,,
16659,20760,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,3543,,,1,1,1,H/300,1,500.00,,2,,,
16660,20761,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,3537,,,1,1,1,H/300,1,500.00,,2,,,
16661,20763,17/4/2017,17/7/2017,13:00:00,17/7/2017,1,4283,,,1,1,1,H/300,1,700.00,,2,,,
16662,20764,17/4/2017,17/6/2017,13:00:00,17/6/2017,1,3936,,,1,1,1,H/300,1,500.00,,2,,,
16663,20765,17/4/2017,17/6/2017,13:00:00,17/6/2017,1,3937,,,1,1,1,H/300,1,900.00,,2,,,
16664,20765,8/4/2017,8/7/2017,13:00:00,8/7/2017,1,936,,,1,1,1,H/300,1,250.00,,1,,,
16665,20766,18/4/2017,18/7/2017,23:00:00,18/7/2017,1,4295,,,1,1,1,H/300,1,600.00,,2,,,
16666,20766,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,752,,,1,1,1,H/300,1,250.00,,1,,,
16667,20768,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,4508,,,1,1,1,H/300,1,250.00,,1,,,
16668,20769,18/4/2017,18/6/2017,13:00:00,18/6/2017,1,3886,,,1,1,1,H/300,1,250.00,,1,,,
16669,20770,18/4/2017,18/6/2017,2:00:00,18/6/2017,1,3759,,,1,1,1,H/300,1,600.00,,2,,,
16670,20770,18/4/2017,18/6/2017,2:00:00,18/6/2017,1,3759,,,1,1,1,H/300,1,600.00,,2,,,
16671,20771,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,4509,,,1,1,1,H/300,1,250.00,,1,,,
16672,20771,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,4510,,,1,1,1,H/300,1,500.00,,1,,,
16673,20772,18/4/2017,18/7/2017,10:00:00,18/7/2017,1,3967,,,1,1,1,H/300,1,1000.00,,2,,,
16674,20772,18/4/2017,18/7/2017,13:00:00,18/7/2017,1,4455,,,1,1,1,H/300,1,500.00,,2,,,
16675,20774,19/4/2017,19/6/2017,13:00:00,19/6/2017,1,4511,,,1,1,1,H/300,1,250.00,,1,,,
16676,20775,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4512,,,1,1,1,H/300,1,250.00,,1,,,
16677,20776,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4513,,,1,1,1,H/300,1,250.00,,1,,,
16678,20777,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4514,,,1,1,1,H/300,1,250.00,,1,,,
16679,20778,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,259,,,1,1,1,H/300,1,250.00,,1,,,
16680,20737,16/4/2017,16/5/2017,13:00:00,16/5/2017,1,2503,,,1,1,1,H/300,1,300.00,,1,,,
16681,20738,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,2083,,,1,1,1,H/300,1,250.00,,1,,,
16682,20739,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4515,,,1,1,1,H/300,1,250.00,,1,,,
16683,19747,7/3/2017,7/6/2017,23:00:00,7/6/2017,1,3149,,,1,1,1,H/300,1,700.00,,2,,,
16684,20740,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,3979,,,1,1,1,H/300,1,250.00,,1,,,
16685,20741,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,3935,,,1,1,1,H/300,1,250.00,,1,,,
16686,20744,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,163,,,1,1,1,H/300,1,250.00,,1,,,
16687,20745,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,750,,,1,1,1,H/300,1,250.00,,1,,,
16688,20746,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,329,,,1,1,1,H/300,1,250.00,,1,,,
16689,20747,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,3362,,,1,1,1,H/300,1,250.00,,1,,,
16690,20750,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,299,,,1,1,1,H/300,1,250.00,,1,,,
16691,20751,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,3677,,,1,1,1,H/300,1,300.00,,1,,,
16692,20780,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4284,,,1,1,1,H/300,1,450.00,,2,,,
16693,20781,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,1255,,,1,1,1,H/300,1,500.00,,2,,,
16694,20782,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4516,,,1,1,1,H/300,1,500.00,,2,,,
16695,20783,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,3371,,,1,1,1,H/300,1,500.00,,2,,,
16696,20784,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,521,,,1,1,1,H/300,1,1200.00,,2,,,
16697,20785,19/4/2017,19/7/2017,23:00:00,19/7/2017,1,601,,,1,1,1,H/300,1,700.00,,2,,,
16698,20034,18/3/2017,18/6/2017,12:40:00,18/6/2017,1,609,,,1,1,1,H/300,1,500.00,,2,,,
16699,20786,12/4/2017,12/7/2017,14:00:00,12/7/2017,1,1803,,,1,1,1,H/300,1,1200.00,,2,,,
16700,19867,13/3/2017,13/5/2007,13:00:00,13/5/2007,1,2680,,,1,1,1,H/300,1,600.00,,2,,,
16701,20787,19/4/2017,19/5/2017,13:00:00,19/5/2017,1,4194,,,1,1,1,H/300,1,250.00,,1,,,
16702,20788,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4517,,,1,1,1,H/300,1,250.00,,1,,,
16703,20789,19/4/2017,19/6/2017,10:00:00,19/6/2017,1,4112,,,1,1,1,H/300,1,1000.00,,2,,,
16704,20790,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4518,,,1,1,1,H/300,1,500.00,,2,,,
16705,20790,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4519,,,1,1,1,H/300,1,250.00,,1,,,
16706,20791,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4520,,,1,1,1,H/300,1,250.00,,1,,,
16707,20792,19/4/2017,19/7/2017,13:00:00,19/7/2017,1,4520,,,1,1,1,H/300,1,250.00,,1,,,
16708,20795,19/4/2017,19/7/2017,20:00:00,19/7/2017,1,354,,,1,1,1,H/300,1,800.00,,2,,,
16709,20793,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,1678,,,1,1,1,H/300,1,250.00,,1,,,
16710,20794,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3540,,,1,1,1,H/300,1,250.00,,1,,,
16711,20796,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3972,,,1,1,1,H/300,1,250.00,,1,,,
16712,20797,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3538,,,1,1,1,H/300,1,250.00,,1,,,
16713,20798,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3803,,,1,1,1,H/300,1,250.00,,1,,,
16714,20799,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3022,,,1,1,1,H/300,1,250.00,,1,,,
16715,20800,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,1100,,,1,1,1,H/300,1,250.00,,1,,,
16716,20801,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3211,,,1,1,1,H/300,1,250.00,,1,,,
16717,20802,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,1980,,,1,1,1,H/300,1,250.00,,1,,,
16718,20803,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3973,,,1,1,1,H/300,1,250.00,,1,,,
16719,20804,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,2740,,,1,1,1,H/300,1,250.00,,1,,,
16720,20805,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,2886,,,1,1,1,H/300,1,250.00,,1,,,
16721,20806,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3368,,,1,1,1,H/300,1,250.00,,1,,,
16722,20807,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3969,,,1,1,1,H/300,1,250.00,,1,,,
16723,20808,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3534,,,1,1,1,H/300,1,250.00,,1,,,
16724,20809,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3367,,,1,1,1,H/300,1,250.00,,1,,,
16725,20811,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3766,,,1,1,1,H/300,1,250.00,,1,,,
16726,20812,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3981,,,1,1,1,H/300,1,250.00,,1,,,
16727,20813,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3808,,,1,1,1,H/300,1,250.00,,1,,,
16728,20814,20/4/2017,20/6/2017,13:00:00,20/6/2017,1,533,,,1,1,1,H/300,1,800.00,,2,,,
16729,20815,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,2520,,,1,1,1,H/300,1,300.00,,1,,,
16730,20816,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,4521,,,1,1,1,H/300,1,250.00,,1,,,
16731,20816,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3549,,,1,1,1,H/300,1,500.00,,1,,,
16732,20817,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,368,,,1,1,1,H/300,1,500.00,,1,,,
16733,20818,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,4522,,,1,1,1,H/300,1,250.00,,1,,,
16734,20819,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,4523,,,1,1,1,H/300,1,250.00,,1,,,
16735,20819,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,4274,,,1,1,1,H/300,1,800.00,,2,,,
16736,20821,20/4/2017,19/7/2017,13:00:00,19/7/2017,1,4217,,,1,1,1,H/300,1,250.00,,1,,,
16737,20823,20/4/2017,20/7/2017,19:31:31,20/7/2017,1,4524,,,1,1,1,H/300,1,1200.00,,1,,,
16738,20823,20/4/2017,20/6/2017,13:03:31,20/6/2017,1,4524,,,1,1,1,H/300,1,1200.00,,2,,,
16739,20823,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3439,,,1,1,1,H/300,1,250.00,,1,,,
16740,20824,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,3868,,,1,1,1,H/300,1,500.00,,1,,,
16741,20825,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,83,,,1,1,1,H/300,1,250.00,,1,,,
16742,20826,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,524,,,1,1,1,H/300,1,250.00,,1,,,
16743,20827,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,2900,,,1,1,1,H/300,1,250.00,,1,,,
16744,20828,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,221,,,1,1,1,H/300,1,250.00,,1,,,
16745,20829,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,1026,,,1,1,1,H/300,1,250.00,,1,,,
16746,20830,21/4/2017,21/8/2017,13:00:00,21/8/2017,1,772,,,1,1,1,H/300,1,0.00,,1,,,
16747,20856,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,4527,,,1,1,1,H/300,1,250.00,,1,,,
16748,20856,20/4/2017,20/7/2017,13:00:00,20/7/2017,1,4527,,,1,1,1,H/300,1,250.00,,1,,,
16749,20857,20/4/2017,20/7/2017,19:30:00,20/7/2017,1,4528,,,1,1,1,H/300,1,700.00,,2,,,
16750,20832,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,1648,,,1,1,1,H/300,1,250.00,,1,,,
16751,20833,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,1640,,,1,1,1,H/300,1,250.00,,1,,,
16752,20834,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,311,,,1,1,1,H/300,1,250.00,,1,,,
16753,20835,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,3218,,,1,1,1,H/300,1,250.00,,1,,,
16754,20836,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,1270,,,1,1,1,H/300,1,250.00,,1,,,
16755,20837,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,997,,,1,1,1,H/300,1,250.00,,1,,,
16756,20838,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,2734,,,1,1,1,H/300,1,250.00,,1,,,
16757,20839,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,3063,,,1,1,1,H/300,1,250.00,,1,,,
16758,20840,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,3560,,,1,1,1,H/300,1,250.00,,1,,,
16759,20841,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,2430,,,1,1,1,H/300,1,300.00,,1,,,
16760,20842,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,2041,,,1,1,1,H/300,1,250.00,,1,,,
16761,20843,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,3214,,,1,1,1,H/300,1,250.00,,1,,,
16762,20844,21/4/2017,21/7/2017,23:00:00,21/7/2017,1,182,,,1,1,1,H/300,1,500.00,,2,,,
16763,20845,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,3701,,,1,1,1,H/300,1,250.00,,1,,,
16764,20846,21/4/2017,21/7/2017,15:00:00,21/7/2017,1,3567,,,1,1,1,H/300,1,800.00,,2,,,
16765,20847,21/4/2017,21/7/2017,15:00:00,21/7/2017,1,3330,,,1,1,1,H/300,1,700.00,,2,,,
16766,20848,21/4/2017,21/7/2017,13:00:00,21/7/2017,1,1487,,,1,1,1,H/300,1,1000.00,,2,,,
16767,20849,21/4/2017,21/5/2017,13:00:00,21/5/2017,1,1532,,,1,1,1,H/300,1,600.00,,2,,,
16768,20850,21/4/2017,21/5/2017,13:00:00,21/5/2017,1,1016,,,1,1,1,H/300,1,600.00,,2,,,
16769,20851,21/4/2017,21/5/2017,13:00:00,21/5/2017,1,2704,,,1,1,1,H/300,1,900.00,,2,,,
16770,20852,21/4/2017,21/5/2017,13:00:00,21/5/2017,1,2245,,,1,1,1,H/300,1,500.00,,2,,,
16771,20853,21/4/2017,21/5/2017,13:00:00,21/5/2017,1,3220,,,1,1,1,H/300,1,1000.00,,2,,,
16772,20854,21/4/2017,21/6/2017,13:00:00,21/6/2017,1,2790,,,1,1,1,H/300,1,700.00,,2,,,
16773,20855,21/4/2017,21/5/2017,13:00:00,21/5/2017,1,3923,,,1,1,1,H/300,1,900.00,,2,,,
16774,20792,21/4/2017,19/7/2017,13:00:00,19/7/2017,1,4520,,,1,1,1,H/300,1,250.00,,1,,,
16775,20858,21/4/2017,21/6/2017,13:00:00,21/6/2017,1,3054,,,1,1,1,H/300,1,500.00,,2,,,
16776,20859,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,3213,,,1,1,1,H/300,1,250.00,,1,,,
16777,20860,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,656,,,1,1,1,H/300,1,250.00,,1,,,
16778,20861,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,3071,,,1,1,1,H/300,1,250.00,,1,,,
16779,20862,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,3223,,,1,1,1,H/300,1,250.00,,1,,,
16780,20863,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,3813,,,1,1,1,H/300,1,250.00,,1,,,
16781,20864,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,3536,,,1,1,1,H/300,1,250.00,,1,,,
16782,20865,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,3982,,,1,1,1,H/300,1,250.00,,1,,,
16783,20866,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,4529,,,1,1,1,H/300,1,250.00,,1,,,
16784,20867,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,1623,,,1,1,1,H/300,1,250.00,,1,,,
16785,20868,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,4134,,,1,1,1,H/300,1,250.00,,1,,,
16786,20869,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,4293,,,1,1,1,H/300,1,250.00,,1,,,
16787,20870,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,4530,,,1,1,1,H/300,1,300.00,,1,,,
16788,20871,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,3941,,,1,1,1,H/300,1,250.00,,1,,,
16789,20872,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,3955,,,1,1,1,H/300,1,250.00,,1,,,
16790,20873,22/4/2017,22/5/2017,13:00:00,22/5/2017,1,1853,,,1,1,1,H/300,1,700.00,,2,,,
16791,20874,22/4/2017,22/6/2017,13:00:00,22/6/2017,1,2461,,,1,1,1,H/300,1,500.00,,2,,,
16792,20875,22/4/2017,22/6/2017,13:00:00,22/6/2017,1,1900,,,1,1,1,H/300,1,650.00,,2,,,
16793,20876,22/4/2017,22/6/2017,13:00:00,22/6/2017,1,1153,,,1,1,1,H/300,1,450.00,,2,,,
16794,20877,22/4/2017,22/6/2017,13:00:00,22/6/2017,1,3154,,,1,1,1,H/300,1,250.00,,1,,,
16795,20878,22/4/2017,22/6/2017,13:00:00,22/6/2017,1,2458,,,1,1,1,H/300,1,450.00,,2,,,
16796,20879,22/4/2017,22/6/2017,13:00:00,22/6/2017,1,1789,,,1,1,1,H/300,1,500.00,,2,,,
16797,20880,22/4/2017,22/6/2017,13:00:00,22/6/2017,1,1599,,,1,1,1,H/300,1,250.00,,1,,,
16798,20881,22/4/2017,22/6/2017,13:00:00,22/6/2017,1,2553,,,1,1,1,H/300,1,450.00,,2,,,
16799,20882,22/4/2017,22/6/2017,13:00:00,22/6/2017,1,3322,,,1,1,1,H/300,1,450.00,,2,,,
16800,20883,22/4/2017,22/6/2017,13:00:00,22/6/2017,1,2773,,,1,1,1,H/300,1,250.00,,1,,,
16801,20906,22/4/2017,22/7/2017,22:30:00,22/7/2017,1,4531,,,1,1,1,H/300,1,600.00,,2,,,
16802,20905,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,4532,,,1,1,1,H/300,1,600.00,,2,,,
16803,20884,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,3388,,,1,1,1,H/300,1,250.00,,1,,,
16804,20885,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,3566,,,1,1,1,H/300,1,250.00,,1,,,
16805,20886,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,157,,,1,1,1,H/300,1,250.00,,1,,,
16806,20888,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,2889,,,1,1,1,H/300,1,250.00,,1,,,
16807,20889,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,2237,,,1,1,1,H/300,1,250.00,,1,,,
16808,20890,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,1755,,,1,1,1,H/300,1,250.00,,1,,,
16809,20891,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,3385,,,1,1,1,H/300,1,250.00,,1,,,
16810,20892,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,2202,,,1,1,1,H/300,1,250.00,,1,,,
16811,20893,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,415,,,1,1,1,H/300,1,250.00,,1,,,
16812,20894,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,3570,,,1,1,1,H/300,1,250.00,,1,,,
16813,20895,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,1847,,,1,1,1,H/300,1,250.00,,1,,,
16814,20896,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,3987,,,1,1,1,H/300,1,250.00,,1,,,
16815,20897,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,4137,,,1,1,1,H/300,1,250.00,,1,,,
16816,20898,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,3760,,,1,1,1,H/300,1,250.00,,1,,,
16817,20899,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,3076,,,1,1,1,H/300,1,250.00,,1,,,
16818,20900,24/4/2017,24/6/2017,13:00:00,24/6/2017,1,1889,,,1,1,1,H/300,1,500.00,,2,,,
16819,20901,24/4/2017,24/6/2017,13:00:00,24/6/2017,1,2124,,,1,1,1,H/300,1,250.00,,1,,,
16820,20902,24/4/2017,24/6/2017,13:00:00,24/6/2017,1,3926,,,1,1,1,H/300,1,600.00,,2,,,
16821,20903,24/4/2017,24/5/2017,13:00:00,24/5/2017,1,4100,,,1,1,1,H/300,1,1300.00,,2,,,
16822,20904,24/4/2017,24/5/2017,13:00:00,24/5/2017,1,4189,,,1,1,1,H/300,1,900.00,,2,,,
16823,20907,24/4/2017,24/7/2017,13:00:00,24/7/2017,1,1083,,,1,1,1,H/300,1,250.00,,1,,,
16824,20908,24/4/2017,24/7/2017,21:00:00,24/7/2017,1,2660,,,1,1,1,H/300,1,650.00,,2,,,
16825,20909,22/4/2017,22/7/2017,13:00:00,22/7/2017,1,4533,,,1,1,1,H/300,1,250.00,,1,,,
16826,20910,25/4/2017,25/5/2017,13:00:00,25/5/2017,1,1182,,,1,1,1,H/300,1,320.00,,2,,,
16827,20911,25/4/2017,25/5/2017,13:00:00,25/5/2017,1,1186,,,1,1,1,H/300,1,430.00,,2,,,
16828,20912,25/4/2017,25/5/2017,13:00:00,25/5/2017,1,1183,,,1,1,1,H/300,1,320.00,,2,,,
16829,20913,25/4/2017,25/5/2017,13:00:00,25/5/2017,1,1181,,,1,1,1,H/300,1,320.00,,2,,,
16830,20914,25/4/2017,25/5/2017,13:00:00,25/5/2017,1,1185,,,1,1,1,H/300,1,550.00,,2,,,
16831,20915,28/4/2017,28/5/2017,13:00:00,28/5/2017,1,2211,,,1,1,1,H/300,1,250.00,,1,,,
16832,20916,28/4/2017,28/5/2017,13:00:00,28/5/2017,1,2838,,,1,1,1,H/300,1,700.00,,2,,,
16833,20917,28/4/2017,28/5/2017,13:00:00,28/5/2017,1,2837,,,1,1,1,H/300,1,600.00,,2,,,
16834,20918,28/4/2017,28/5/2017,13:00:00,28/5/2017,1,2833,,,1,1,1,H/300,1,700.00,,2,,,
16835,20919,28/4/2017,28/5/2017,13:00:00,28/5/2017,1,2561,,,1,1,1,H/300,1,600.00,,2,,,
16836,20920,28/4/2017,28/5/2017,13:00:00,28/5/2017,1,2562,,,1,1,1,H/300,1,800.00,,2,,,
16837,20921,28/4/2017,28/5/2017,13:00:00,28/5/2017,1,2563,,,1,1,1,H/300,1,1100.00,,2,,,
16838,20922,28/4/2017,28/5/2017,13:00:00,28/5/2017,1,3619,,,1,1,1,H/300,1,6000.00,,2,,,
16839,20923,28/4/2017,28/7/2017,13:00:00,28/7/2017,1,2493,,,1,1,1,H/300,1,550.00,,2,,,
16840,20924,1/5/2017,1/6/2017,13:00:00,1/6/2017,1,2021,,,1,1,1,H/300,1,800.00,,2,,,
16841,20925,1/5/2017,1/7/2017,13:00:00,1/7/2017,1,2509,,,1,1,1,H/300,1,800.00,,2,,,
16842,20926,1/5/2017,1/7/2017,13:00:00,1/7/2017,1,2505,,,1,1,1,H/300,1,2500.00,,2,,,
16843,20927,1/5/2017,1/7/2017,13:00:00,1/7/2017,1,3312,,,1,1,1,H/300,1,600.00,,2,,,
16844,20928,2/5/2017,2/7/2017,13:00:00,2/7/2017,1,2559,,,1,1,1,H/300,1,800.00,,2,,,
16845,20929,2/5/2017,2/7/2017,13:00:00,2/7/2017,1,3314,,,1,1,1,H/300,1,600.00,,2,,,
